id,order_id,product_id,quantity,unit_price,unit_cost
ITEM-01848,ORD-202306-0741,P015,1,300,30
ITEM-01849,ORD-202306-0741,P008,3,950,120
ITEM-01850,ORD-202306-0742,P008,3,950,120
ITEM-01851,ORD-202306-0743,P018,2,5000,2300
ITEM-01852,ORD-202306-0743,P007,2,800,100
ITEM-01853,ORD-202306-0743,P015,2,300,30
ITEM-01854,ORD-202306-0743,P007,1,800,100
ITEM-01855,ORD-202306-0744,P017,1,4000,1900
ITEM-01856,ORD-202306-0744,P005,2,2200,1040
ITEM-01857,ORD-202306-0744,P012,3,150,15
ITEM-01858,ORD-202306-0744,P010,2,1250,160
ITEM-01859,ORD-202306-0745,P002,3,1450,710
ITEM-01860,ORD-202306-0745,P019,1,6000,2700
ITEM-01861,ORD-202306-0745,P016,2,3000,1500
ITEM-01862,ORD-202306-0746,P016,2,3000,1500
ITEM-01863,ORD-202306-0746,P018,1,5000,2300
ITEM-01864,ORD-202306-0746,P009,3,1100,140
ITEM-01865,ORD-202306-0747,P007,3,800,100
ITEM-01866,ORD-202306-0747,P014,1,250,25
ITEM-01867,ORD-202306-0747,P016,1,3000,1500
ITEM-01868,ORD-202306-0748,P018,1,5000,2300
ITEM-01869,ORD-202306-0748,P001,3,1200,600
ITEM-01870,ORD-202306-0748,P017,2,4000,1900
ITEM-01871,ORD-202306-0748,P004,3,1950,930
ITEM-01872,ORD-202306-0749,P005,3,2200,1040
ITEM-01873,ORD-202306-0749,P015,1,300,30
ITEM-01874,ORD-202306-0749,P011,2,1400,180
ITEM-01875,ORD-202306-0750,P009,1,1100,140
ITEM-01876,ORD-202306-0750,P016,1,3000,1500
ITEM-01877,ORD-202306-0750,P006,1,2450,1150
ITEM-01878,ORD-202306-0750,P017,3,4000,1900
ITEM-01879,ORD-202306-0751,P002,2,1450,710
ITEM-01880,ORD-202306-0751,P006,3,2450,1150
ITEM-01881,ORD-202306-0751,P010,2,1250,160
ITEM-01882,ORD-202306-0751,P017,3,4000,1900
ITEM-01883,ORD-202306-0752,P016,2,3000,1500
ITEM-01884,ORD-202306-0752,P005,1,2200,1040
ITEM-01885,ORD-202306-0753,P008,3,950,120
ITEM-01886,ORD-202306-0753,P007,3,800,100
ITEM-01887,ORD-202306-0753,P004,2,1950,930
ITEM-01888,ORD-202306-0753,P010,2,1250,160
ITEM-01889,ORD-202306-0754,P013,3,200,20
ITEM-01890,ORD-202306-0754,P003,3,1700,820
ITEM-01891,ORD-202306-0755,P016,3,3000,1500
ITEM-01892,ORD-202306-0755,P019,2,6000,2700
ITEM-01893,ORD-202306-0756,P004,2,1950,930
ITEM-01894,ORD-202306-0756,P002,3,1450,710
ITEM-01895,ORD-202306-0757,P015,2,300,30
ITEM-01896,ORD-202306-0757,P002,3,1450,710
ITEM-01897,ORD-202306-0757,P007,1,800,100
ITEM-01898,ORD-202306-0758,P009,1,1100,140
ITEM-01899,ORD-202306-0759,P011,3,1400,180
ITEM-01900,ORD-202306-0760,P012,2,150,15
ITEM-01901,ORD-202306-0760,P016,2,3000,1500
ITEM-01902,ORD-202306-0760,P006,3,2450,1150
ITEM-01903,ORD-202306-0761,P016,1,3000,1500
ITEM-01904,ORD-202306-0761,P016,3,3000,1500
ITEM-01905,ORD-202306-0761,P012,1,150,15
ITEM-01906,ORD-202306-0762,P016,2,3000,1500
ITEM-01907,ORD-202306-0762,P016,2,3000,1500
ITEM-01908,ORD-202307-0763,P012,1,150,15
ITEM-01909,ORD-202307-0764,P012,1,150,15
ITEM-01910,ORD-202307-0765,P008,3,950,120
ITEM-01911,ORD-202307-0765,P008,3,950,120
ITEM-01912,ORD-202307-0766,P015,2,300,30
ITEM-01913,ORD-202307-0766,P006,1,2450,1150
ITEM-01914,ORD-202307-0766,P011,2,1400,180
ITEM-01915,ORD-202307-0767,P001,3,1200,600
ITEM-01916,ORD-202307-0768,P016,2,3000,1500
ITEM-01917,ORD-202307-0768,P011,1,1400,180
ITEM-01918,ORD-202307-0768,P006,3,2450,1150
ITEM-01919,ORD-202307-0768,P001,3,1200,600
ITEM-01920,ORD-202307-0769,P019,1,6000,2700
ITEM-01921,ORD-202307-0769,P017,2,4000,1900
ITEM-01922,ORD-202307-0769,P007,1,800,100
ITEM-01923,ORD-202307-0769,P015,3,300,30
ITEM-01924,ORD-202307-0770,P007,2,800,100
ITEM-01925,ORD-202307-0770,P012,2,150,15
ITEM-01926,ORD-202307-0770,P013,3,200,20
ITEM-01927,ORD-202307-0771,P005,1,2200,1040
ITEM-01928,ORD-202307-0771,P012,3,150,15
ITEM-01929,ORD-202307-0771,P006,2,2450,1150
ITEM-01930,ORD-202307-0771,P007,2,800,100
ITEM-01931,ORD-202307-0772,P009,1,1100,140
ITEM-01932,ORD-202307-0772,P004,1,1950,930
ITEM-01933,ORD-202307-0772,P009,1,1100,140
ITEM-01934,ORD-202307-0773,P001,2,1200,600
ITEM-01935,ORD-202307-0774,P001,1,1200,600
ITEM-01936,ORD-202307-0775,P012,2,150,15
ITEM-01937,ORD-202307-0776,P012,1,150,15
ITEM-01938,ORD-202307-0776,P003,1,1700,820
ITEM-01939,ORD-202307-0776,P018,3,5000,2300
ITEM-01940,ORD-202307-0777,P006,3,2450,1150
ITEM-01941,ORD-202307-0777,P015,2,300,30
ITEM-01942,ORD-202307-0777,P005,2,2200,1040
ITEM-01943,ORD-202307-0777,P014,3,250,25
ITEM-01944,ORD-202307-0778,P015,2,300,30
ITEM-01945,ORD-202307-0778,P011,1,1400,180
ITEM-01946,ORD-202307-0778,P009,3,1100,140
ITEM-01947,ORD-202307-0778,P010,2,1250,160
ITEM-01948,ORD-202307-0779,P014,1,250,25
ITEM-01949,ORD-202307-0779,P008,3,950,120
ITEM-01950,ORD-202307-0779,P005,2,2200,1040
ITEM-01951,ORD-202307-0780,P005,3,2200,1040
ITEM-01952,ORD-202307-0780,P005,3,2200,1040
ITEM-01953,ORD-202307-0781,P013,2,200,20
ITEM-01954,ORD-202307-0781,P014,3,250,25
ITEM-01955,ORD-202307-0781,P006,3,2450,1150
ITEM-01956,ORD-202307-0781,P011,3,1400,180
ITEM-01957,ORD-202307-0782,P009,1,1100,140
ITEM-01958,ORD-202307-0782,P013,1,200,20
ITEM-01959,ORD-202307-0783,P018,2,5000,2300
ITEM-01960,ORD-202307-0783,P001,1,1200,600
ITEM-01961,ORD-202307-0783,P014,1,250,25
ITEM-01962,ORD-202307-0784,P002,2,1450,710
ITEM-01963,ORD-202307-0784,P008,2,950,120
ITEM-01964,ORD-202307-0785,P007,1,800,100
ITEM-01965,ORD-202307-0786,P002,3,1450,710
ITEM-01966,ORD-202307-0786,P007,2,800,100
ITEM-01967,ORD-202307-0787,P012,2,150,15
ITEM-01968,ORD-202307-0788,P015,1,300,30
ITEM-01969,ORD-202307-0788,P008,1,950,120
ITEM-01970,ORD-202307-0788,P010,2,1250,160
ITEM-01971,ORD-202307-0788,P013,3,200,20
ITEM-01972,ORD-202307-0789,P002,1,1450,710
ITEM-01973,ORD-202307-0790,P010,3,1250,160
ITEM-01974,ORD-202307-0790,P007,3,800,100
ITEM-01975,ORD-202307-0790,P016,1,3000,1500
ITEM-01976,ORD-202307-0790,P018,2,5000,2300
ITEM-01977,ORD-202307-0791,P017,2,4000,1900
ITEM-01978,ORD-202307-0792,P013,1,200,20
ITEM-01979,ORD-202307-0792,P016,1,3000,1500
ITEM-01980,ORD-202307-0792,P003,1,1700,820
ITEM-01981,ORD-202307-0792,P005,1,2200,1040
ITEM-01982,ORD-202307-0793,P017,3,4000,1900
ITEM-01983,ORD-202308-0794,P010,3,1250,160
ITEM-01984,ORD-202308-0795,P013,2,200,20
ITEM-01985,ORD-202308-0795,P011,1,1400,180
ITEM-01986,ORD-202308-0795,P005,1,2200,1040
ITEM-01987,ORD-202308-0796,P010,3,1250,160
ITEM-01988,ORD-202308-0797,P012,3,150,15
ITEM-01989,ORD-202308-0798,P009,2,1100,140
ITEM-01990,ORD-202308-0798,P004,3,1950,930
ITEM-01991,ORD-202308-0798,P015,3,300,30
ITEM-01992,ORD-202308-0799,P001,1,1200,600
ITEM-01993,ORD-202308-0799,P011,3,1400,180
ITEM-01994,ORD-202308-0799,P008,2,950,120
ITEM-01995,ORD-202308-0799,P003,2,1700,820
ITEM-01996,ORD-202308-0800,P016,1,3000,1500
ITEM-01997,ORD-202308-0801,P002,1,1450,710
ITEM-01998,ORD-202308-0802,P016,3,3000,1500
ITEM-01999,ORD-202308-0802,P014,2,250,25
ITEM-02000,ORD-202308-0802,P009,2,1100,140
ITEM-02001,ORD-202308-0803,P016,1,3000,1500
ITEM-02002,ORD-202308-0803,P015,1,300,30
ITEM-02003,ORD-202308-0803,P005,1,2200,1040
ITEM-02004,ORD-202308-0804,P003,2,1700,820
ITEM-02005,ORD-202308-0805,P003,1,1700,820
ITEM-02006,ORD-202308-0805,P003,2,1700,820
ITEM-02007,ORD-202308-0805,P003,3,1700,820
ITEM-02008,ORD-202308-0806,P015,1,300,30
ITEM-02009,ORD-202308-0807,P007,1,800,100
ITEM-02010,ORD-202308-0808,P019,2,6000,2700
ITEM-02011,ORD-202308-0808,P009,2,1100,140
ITEM-02012,ORD-202308-0809,P014,1,250,25
ITEM-02013,ORD-202308-0810,P002,1,1450,710
ITEM-02014,ORD-202308-0810,P002,1,1450,710
ITEM-02015,ORD-202308-0810,P015,3,300,30
ITEM-02016,ORD-202308-0810,P003,1,1700,820
ITEM-02017,ORD-202308-0811,P007,2,800,100
ITEM-02018,ORD-202308-0811,P009,1,1100,140
ITEM-02019,ORD-202308-0811,P004,2,1950,930
ITEM-02020,ORD-202308-0812,P002,2,1450,710
ITEM-02021,ORD-202308-0813,P019,2,6000,2700
ITEM-02022,ORD-202308-0814,P017,1,4000,1900
ITEM-02023,ORD-202308-0814,P010,2,1250,160
ITEM-02024,ORD-202308-0814,P019,1,6000,2700
ITEM-02025,ORD-202308-0815,P018,1,5000,2300
ITEM-02026,ORD-202308-0816,P005,3,2200,1040
ITEM-02027,ORD-202308-0817,P014,1,250,25
ITEM-02028,ORD-202308-0817,P019,3,6000,2700
ITEM-02029,ORD-202308-0818,P004,3,1950,930
ITEM-02030,ORD-202308-0818,P006,3,2450,1150
ITEM-02031,ORD-202308-0818,P009,2,1100,140
ITEM-02032,ORD-202308-0819,P014,3,250,25
ITEM-02033,ORD-202308-0819,P009,3,1100,140
ITEM-02034,ORD-202308-0819,P018,2,5000,2300
ITEM-02035,ORD-202308-0819,P018,1,5000,2300
ITEM-02036,ORD-202308-0820,P017,1,4000,1900
ITEM-02037,ORD-202308-0820,P018,2,5000,2300
ITEM-02038,ORD-202308-0821,P011,2,1400,180
ITEM-02039,ORD-202308-0821,P017,3,4000,1900
ITEM-02040,ORD-202308-0822,P019,1,6000,2700
ITEM-02041,ORD-202308-0822,P011,3,1400,180
ITEM-02042,ORD-202308-0822,P007,1,800,100
ITEM-02043,ORD-202308-0822,P017,3,4000,1900
ITEM-02044,ORD-202308-0823,P013,3,200,20
ITEM-02045,ORD-202308-0823,P016,2,3000,1500
ITEM-02046,ORD-202308-0824,P002,2,1450,710
ITEM-02047,ORD-202308-0825,P010,2,1250,160
ITEM-02048,ORD-202308-0825,P009,2,1100,140
ITEM-02049,ORD-202308-0826,P006,2,2450,1150
ITEM-02050,ORD-202308-0827,P012,3,150,15
ITEM-02051,ORD-202308-0828,P002,1,1450,710
ITEM-02052,ORD-202308-0828,P004,3,1950,930
ITEM-02053,ORD-202308-0828,P015,3,300,30
ITEM-02054,ORD-202308-0829,P010,3,1250,160
ITEM-02055,ORD-202308-0829,P007,1,800,100
ITEM-02056,ORD-202308-0829,P001,1,1200,600
ITEM-02057,ORD-202308-0829,P005,3,2200,1040
ITEM-02058,ORD-202308-0830,P004,2,1950,930
ITEM-02059,ORD-202308-0830,P009,1,1100,140
ITEM-02060,ORD-202308-0831,P002,2,1450,710
ITEM-02061,ORD-202308-0831,P004,1,1950,930
ITEM-02062,ORD-202308-0831,P007,1,800,100
ITEM-02063,ORD-202308-0831,P005,2,2200,1040
ITEM-02064,ORD-202308-0832,P010,3,1250,160
ITEM-02065,ORD-202309-0833,P004,1,1950,930
ITEM-02066,ORD-202309-0833,P002,3,1450,710
ITEM-02067,ORD-202309-0833,P003,3,1700,820
ITEM-02068,ORD-202309-0833,P013,1,200,20
ITEM-02069,ORD-202309-0834,P016,3,3000,1500
ITEM-02070,ORD-202309-0834,P006,2,2450,1150
ITEM-02071,ORD-202309-0834,P016,1,3000,1500
ITEM-02072,ORD-202309-0834,P004,1,1950,930
ITEM-02073,ORD-202309-0835,P002,1,1450,710
ITEM-02074,ORD-202309-0835,P003,2,1700,820
ITEM-02075,ORD-202309-0835,P013,2,200,20
ITEM-02076,ORD-202309-0835,P008,2,950,120
ITEM-02077,ORD-202309-0836,P016,3,3000,1500
ITEM-02078,ORD-202309-0836,P002,2,1450,710
ITEM-02079,ORD-202309-0836,P001,2,1200,600
ITEM-02080,ORD-202309-0837,P004,2,1950,930
ITEM-02081,ORD-202309-0837,P002,3,1450,710
ITEM-02082,ORD-202309-0837,P005,2,2200,1040
ITEM-02083,ORD-202309-0838,P006,2,2450,1150
ITEM-02084,ORD-202309-0838,P010,1,1250,160
ITEM-02085,ORD-202309-0838,P012,2,150,15
ITEM-02086,ORD-202309-0839,P008,3,950,120
ITEM-02087,ORD-202309-0839,P007,3,800,100
ITEM-02088,ORD-202309-0840,P016,1,3000,1500
ITEM-02089,ORD-202309-0840,P012,2,150,15
ITEM-02090,ORD-202309-0840,P006,2,2450,1150
ITEM-02091,ORD-202309-0840,P009,3,1100,140
ITEM-02092,ORD-202309-0841,P007,3,800,100
ITEM-02093,ORD-202309-0841,P010,3,1250,160
ITEM-02094,ORD-202309-0842,P016,2,3000,1500
ITEM-02095,ORD-202309-0842,P011,1,1400,180
ITEM-02096,ORD-202309-0842,P014,1,250,25
ITEM-02097,ORD-202309-0842,P014,3,250,25
ITEM-02098,ORD-202309-0843,P017,3,4000,1900
ITEM-02099,ORD-202309-0843,P004,1,1950,930
ITEM-02100,ORD-202309-0843,P008,3,950,120
ITEM-02101,ORD-202309-0844,P019,1,6000,2700
ITEM-02102,ORD-202309-0844,P008,3,950,120
ITEM-02103,ORD-202309-0844,P013,3,200,20
ITEM-02104,ORD-202309-0844,P002,3,1450,710
ITEM-02105,ORD-202309-0845,P008,3,950,120
ITEM-02106,ORD-202309-0846,P016,3,3000,1500
ITEM-02107,ORD-202309-0846,P003,2,1700,820
ITEM-02108,ORD-202309-0846,P001,3,1200,600
ITEM-02109,ORD-202309-0846,P011,1,1400,180
ITEM-02110,ORD-202309-0847,P014,2,250,25
ITEM-02111,ORD-202309-0847,P017,1,4000,1900
ITEM-02112,ORD-202309-0847,P011,1,1400,180
ITEM-02113,ORD-202309-0848,P019,1,6000,2700
ITEM-02114,ORD-202309-0848,P011,2,1400,180
ITEM-02115,ORD-202309-0848,P002,2,1450,710
ITEM-02116,ORD-202309-0848,P012,2,150,15
ITEM-02117,ORD-202309-0849,P008,2,950,120
ITEM-02118,ORD-202309-0849,P016,3,3000,1500
ITEM-02119,ORD-202309-0849,P002,1,1450,710
ITEM-02120,ORD-202309-0849,P009,1,1100,140
ITEM-02121,ORD-202309-0850,P014,3,250,25
ITEM-02122,ORD-202309-0850,P009,1,1100,140
ITEM-02123,ORD-202309-0850,P005,1,2200,1040
ITEM-02124,ORD-202309-0850,P011,2,1400,180
ITEM-02125,ORD-202309-0851,P002,2,1450,710
ITEM-02126,ORD-202309-0851,P007,1,800,100
ITEM-02127,ORD-202309-0851,P018,2,5000,2300
ITEM-02128,ORD-202309-0851,P012,2,150,15
ITEM-02129,ORD-202309-0852,P010,2,1250,160
ITEM-02130,ORD-202309-0853,P010,2,1250,160
ITEM-02131,ORD-202309-0853,P017,1,4000,1900
ITEM-02132,ORD-202309-0854,P006,1,2450,1150
ITEM-02133,ORD-202309-0854,P007,1,800,100
ITEM-02134,ORD-202309-0855,P008,1,950,120
ITEM-02135,ORD-202309-0855,P013,2,200,20
ITEM-02136,ORD-202309-0856,P011,1,1400,180
ITEM-02137,ORD-202309-0856,P002,2,1450,710
ITEM-02138,ORD-202309-0856,P004,1,1950,930
ITEM-02139,ORD-202309-0856,P017,2,4000,1900
ITEM-02140,ORD-202309-0857,P003,2,1700,820
ITEM-02141,ORD-202309-0857,P004,3,1950,930
ITEM-02142,ORD-202309-0858,P013,3,200,20
ITEM-02143,ORD-202309-0858,P014,1,250,25
ITEM-02144,ORD-202309-0858,P006,1,2450,1150
ITEM-02145,ORD-202309-0858,P014,2,250,25
ITEM-02146,ORD-202309-0859,P018,1,5000,2300
ITEM-02147,ORD-202309-0860,P010,3,1250,160
ITEM-02148,ORD-202309-0860,P019,3,6000,2700
ITEM-02149,ORD-202309-0860,P004,3,1950,930
ITEM-02150,ORD-202309-0860,P013,1,200,20
ITEM-02151,ORD-202309-0861,P012,1,150,15
ITEM-02152,ORD-202309-0861,P018,2,5000,2300
ITEM-02153,ORD-202309-0862,P015,1,300,30
ITEM-02154,ORD-202309-0863,P008,2,950,120
ITEM-02155,ORD-202309-0864,P001,1,1200,600
ITEM-02156,ORD-202309-0864,P017,1,4000,1900
ITEM-02157,ORD-202309-0864,P004,3,1950,930
ITEM-02158,ORD-202309-0865,P002,3,1450,710
ITEM-02159,ORD-202309-0865,P014,2,250,25
ITEM-02160,ORD-202309-0865,P016,1,3000,1500
ITEM-02161,ORD-202309-0865,P001,1,1200,600
ITEM-02162,ORD-202309-0866,P018,2,5000,2300
ITEM-02163,ORD-202309-0866,P009,3,1100,140
ITEM-02164,ORD-202309-0866,P004,2,1950,930
ITEM-02165,ORD-202309-0866,P017,2,4000,1900
ITEM-02166,ORD-202309-0867,P012,1,150,15
ITEM-02167,ORD-202309-0867,P005,2,2200,1040
ITEM-02168,ORD-202309-0867,P012,3,150,15
ITEM-02169,ORD-202309-0867,P018,1,5000,2300
ITEM-02170,ORD-202309-0868,P015,3,300,30
ITEM-02171,ORD-202309-0868,P013,3,200,20
ITEM-02172,ORD-202309-0868,P003,2,1700,820
ITEM-02173,ORD-202309-0869,P008,3,950,120
ITEM-02174,ORD-202309-0869,P013,2,200,20
ITEM-02175,ORD-202309-0869,P003,3,1700,820
ITEM-02176,ORD-202309-0869,P011,2,1400,180
ITEM-02177,ORD-202309-0870,P009,1,1100,140
ITEM-02178,ORD-202309-0870,P012,2,150,15
ITEM-02179,ORD-202309-0870,P012,1,150,15
ITEM-02180,ORD-202309-0870,P011,3,1400,180
ITEM-02181,ORD-202309-0871,P003,2,1700,820
ITEM-02182,ORD-202309-0871,P008,2,950,120
ITEM-02183,ORD-202309-0872,P013,3,200,20
ITEM-02184,ORD-202309-0872,P012,1,150,15
ITEM-02185,ORD-202309-0873,P013,2,200,20
ITEM-02186,ORD-202309-0873,P003,1,1700,820
ITEM-02187,ORD-202309-0873,P013,1,200,20
ITEM-02188,ORD-202309-0874,P003,1,1700,820
ITEM-02189,ORD-202309-0874,P006,3,2450,1150
ITEM-02190,ORD-202309-0874,P005,2,2200,1040
ITEM-02191,ORD-202309-0874,P002,1,1450,710
ITEM-02192,ORD-202310-0875,P012,2,150,15
ITEM-02193,ORD-202310-0875,P009,2,1100,140
ITEM-02194,ORD-202310-0876,P016,2,3000,1500
ITEM-02195,ORD-202310-0877,P014,3,250,25
ITEM-02196,ORD-202310-0877,P003,3,1700,820
ITEM-02197,ORD-202310-0877,P009,2,1100,140
ITEM-02198,ORD-202310-0878,P007,3,800,100
ITEM-02199,ORD-202310-0878,P003,1,1700,820
ITEM-02200,ORD-202310-0878,P014,1,250,25
ITEM-02201,ORD-202310-0879,P004,3,1950,930
ITEM-02202,ORD-202310-0879,P012,1,150,15
ITEM-02203,ORD-202310-0879,P008,3,950,120
ITEM-02204,ORD-202310-0880,P016,1,3000,1500
ITEM-02205,ORD-202310-0880,P013,3,200,20
ITEM-02206,ORD-202310-0880,P010,3,1250,160
ITEM-02207,ORD-202310-0881,P011,1,1400,180
ITEM-02208,ORD-202310-0881,P012,1,150,15
ITEM-02209,ORD-202310-0881,P010,3,1250,160
ITEM-02210,ORD-202310-0882,P006,1,2450,1150
ITEM-02211,ORD-202310-0882,P007,2,800,100
ITEM-02212,ORD-202310-0882,P013,2,200,20
ITEM-02213,ORD-202310-0882,P015,3,300,30
ITEM-02214,ORD-202310-0883,P011,2,1400,180
ITEM-02215,ORD-202310-0883,P014,2,250,25
ITEM-02216,ORD-202310-0884,P012,1,150,15
ITEM-02217,ORD-202310-0885,P010,2,1250,160
ITEM-02218,ORD-202310-0885,P003,3,1700,820
ITEM-02219,ORD-202310-0885,P002,3,1450,710
ITEM-02220,ORD-202310-0885,P001,2,1200,600
ITEM-02221,ORD-202310-0886,P005,3,2200,1040
ITEM-02222,ORD-202310-0886,P008,3,950,120
ITEM-02223,ORD-202310-0886,P010,1,1250,160
ITEM-02224,ORD-202310-0886,P015,1,300,30
ITEM-02225,ORD-202310-0887,P002,3,1450,710
ITEM-02226,ORD-202310-0888,P006,3,2450,1150
ITEM-02227,ORD-202310-0888,P012,3,150,15
ITEM-02228,ORD-202310-0889,P019,2,6000,2700
ITEM-02229,ORD-202310-0889,P001,2,1200,600
ITEM-02230,ORD-202310-0889,P015,3,300,30
ITEM-02231,ORD-202310-0889,P006,3,2450,1150
ITEM-02232,ORD-202310-0890,P004,1,1950,930
ITEM-02233,ORD-202310-0890,P014,1,250,25
ITEM-02234,ORD-202310-0890,P017,1,4000,1900
ITEM-02235,ORD-202310-0891,P014,2,250,25
ITEM-02236,ORD-202310-0892,P005,1,2200,1040
ITEM-02237,ORD-202310-0892,P013,2,200,20
ITEM-02238,ORD-202310-0893,P004,3,1950,930
ITEM-02239,ORD-202310-0893,P008,2,950,120
ITEM-02240,ORD-202310-0893,P009,3,1100,140
ITEM-02241,ORD-202310-0894,P013,2,200,20
ITEM-02242,ORD-202310-0895,P016,2,3000,1500
ITEM-02243,ORD-202310-0895,P018,2,5000,2300
ITEM-02244,ORD-202310-0895,P018,3,5000,2300
ITEM-02245,ORD-202310-0895,P016,3,3000,1500
ITEM-02246,ORD-202310-0896,P018,3,5000,2300
ITEM-02247,ORD-202310-0896,P003,2,1700,820
ITEM-02248,ORD-202310-0896,P016,2,3000,1500
ITEM-02249,ORD-202310-0896,P006,1,2450,1150
ITEM-02250,ORD-202310-0897,P010,2,1250,160
ITEM-02251,ORD-202310-0897,P016,2,3000,1500
ITEM-02252,ORD-202310-0897,P013,1,200,20
ITEM-02253,ORD-202310-0897,P018,3,5000,2300
ITEM-02254,ORD-202310-0898,P009,2,1100,140
ITEM-02255,ORD-202310-0898,P010,1,1250,160
ITEM-02256,ORD-202310-0899,P014,2,250,25
ITEM-02257,ORD-202310-0899,P003,1,1700,820
ITEM-02258,ORD-202310-0899,P012,1,150,15
ITEM-02259,ORD-202310-0899,P015,2,300,30
ITEM-02260,ORD-202310-0900,P002,1,1450,710
ITEM-02261,ORD-202310-0900,P007,2,800,100
ITEM-02262,ORD-202310-0900,P011,3,1400,180
ITEM-02263,ORD-202310-0900,P002,1,1450,710
ITEM-02264,ORD-202310-0901,P017,3,4000,1900
ITEM-02265,ORD-202310-0901,P004,2,1950,930
ITEM-02266,ORD-202310-0901,P012,2,150,15
ITEM-02267,ORD-202310-0901,P005,1,2200,1040
ITEM-02268,ORD-202310-0902,P011,3,1400,180
ITEM-02269,ORD-202310-0902,P012,1,150,15
ITEM-02270,ORD-202310-0902,P017,1,4000,1900
ITEM-02271,ORD-202310-0902,P010,1,1250,160
ITEM-02272,ORD-202310-0903,P012,1,150,15
ITEM-02273,ORD-202310-0903,P013,3,200,20
ITEM-02274,ORD-202310-0903,P018,3,5000,2300
ITEM-02275,ORD-202310-0904,P001,3,1200,600
ITEM-02276,ORD-202310-0904,P017,1,4000,1900
ITEM-02277,ORD-202310-0904,P009,2,1100,140
ITEM-02278,ORD-202310-0905,P017,2,4000,1900
ITEM-02279,ORD-202310-0905,P017,1,4000,1900
ITEM-02280,ORD-202310-0906,P001,2,1200,600
ITEM-02281,ORD-202310-0906,P018,1,5000,2300
ITEM-02282,ORD-202310-0906,P002,3,1450,710
ITEM-02283,ORD-202310-0906,P003,3,1700,820
ITEM-02284,ORD-202310-0907,P016,3,3000,1500
ITEM-02285,ORD-202310-0907,P016,3,3000,1500
ITEM-02286,ORD-202310-0907,P014,1,250,25
ITEM-02287,ORD-202310-0907,P013,1,200,20
ITEM-02288,ORD-202310-0908,P012,1,150,15
ITEM-02289,ORD-202310-0908,P014,3,250,25
ITEM-02290,ORD-202310-0909,P019,2,6000,2700
ITEM-02291,ORD-202310-0909,P004,2,1950,930
ITEM-02292,ORD-202310-0909,P014,2,250,25
ITEM-02293,ORD-202310-0909,P012,3,150,15
ITEM-02294,ORD-202310-0910,P012,2,150,15
ITEM-02295,ORD-202310-0910,P016,2,3000,1500
ITEM-02296,ORD-202310-0910,P014,1,250,25
ITEM-02297,ORD-202310-0910,P004,1,1950,930
ITEM-02298,ORD-202310-0911,P003,2,1700,820
ITEM-02299,ORD-202310-0911,P018,2,5000,2300
ITEM-02300,ORD-202310-0911,P010,2,1250,160
ITEM-02301,ORD-202310-0912,P015,2,300,30
ITEM-02302,ORD-202310-0912,P010,2,1250,160
ITEM-02303,ORD-202310-0912,P007,3,800,100
ITEM-02304,ORD-202310-0912,P016,1,3000,1500
ITEM-02305,ORD-202310-0913,P001,2,1200,600
ITEM-02306,ORD-202310-0913,P014,3,250,25
ITEM-02307,ORD-202310-0914,P011,1,1400,180
ITEM-02308,ORD-202310-0915,P003,1,1700,820
ITEM-02309,ORD-202310-0915,P017,2,4000,1900
ITEM-02310,ORD-202310-0916,P007,2,800,100
ITEM-02311,ORD-202310-0916,P013,3,200,20
ITEM-02312,ORD-202310-0916,P005,1,2200,1040
ITEM-02313,ORD-202310-0916,P019,1,6000,2700
ITEM-02314,ORD-202310-0917,P012,3,150,15
ITEM-02315,ORD-202310-0917,P009,3,1100,140
ITEM-02316,ORD-202310-0918,P007,1,800,100
ITEM-02317,ORD-202310-0918,P014,2,250,25
ITEM-02318,ORD-202310-0919,P016,2,3000,1500
ITEM-02319,ORD-202310-0919,P009,3,1100,140
ITEM-02320,ORD-202310-0920,P007,3,800,100
ITEM-02321,ORD-202310-0920,P010,3,1250,160
ITEM-02322,ORD-202310-0920,P009,3,1100,140
ITEM-02323,ORD-202310-0921,P009,3,1100,140
ITEM-02324,ORD-202310-0922,P007,1,800,100
ITEM-02325,ORD-202310-0923,P014,2,250,25
ITEM-02326,ORD-202310-0923,P008,2,950,120
ITEM-02327,ORD-202310-0924,P017,1,4000,1900
ITEM-02328,ORD-202310-0924,P015,2,300,30
ITEM-02329,ORD-202310-0924,P006,2,2450,1150
ITEM-02330,ORD-202310-0925,P005,1,2200,1040
ITEM-02331,ORD-202310-0925,P005,1,2200,1040
ITEM-02332,ORD-202310-0926,P019,3,6000,2700
ITEM-02333,ORD-202310-0926,P007,3,800,100
ITEM-02334,ORD-202310-0927,P005,2,2200,1040
ITEM-02335,ORD-202310-0927,P010,2,1250,160
ITEM-02336,ORD-202310-0927,P005,1,2200,1040
ITEM-02337,ORD-202310-0927,P014,3,250,25
ITEM-02338,ORD-202310-0928,P004,3,1950,930
ITEM-02339,ORD-202310-0928,P001,1,1200,600
ITEM-02340,ORD-202310-0929,P016,1,3000,1500
ITEM-02341,ORD-202310-0929,P014,1,250,25
ITEM-02342,ORD-202310-0929,P008,2,950,120
ITEM-02343,ORD-202310-0930,P017,1,4000,1900
ITEM-02344,ORD-202310-0930,P004,2,1950,930
ITEM-02345,ORD-202310-0930,P011,3,1400,180
ITEM-02346,ORD-202310-0931,P018,3,5000,2300
