id,customer_id,status,region,created_at,total_amount,shipping_cost,discount_amount
ORD-202507-1811,C0176,Completed,North America,2025-07-19,13143,93,0
ORD-202507-1812,C0288,Completed,North America,2025-07-06,10355.4,50,1094.6
ORD-202507-1813,C0334,Completed,Asia,2025-07-20,2384.99,72,187.01
ORD-202507-1814,C0391,Completed,LATAM,2025-07-21,8168,68,0
ORD-202507-1815,C0001,Completed,Europe,2025-07-16,4083.62,187,453.38
ORD-202507-1816,C0003,Completed,LATAM,2025-07-01,7286.2,90,3.8
ORD-202507-1817,C0394,Pending,Asia,2025-07-11,384.43,89,4.57
ORD-202507-1818,C0060,Completed,North America,2025-07-27,4218.21,60,291.79
ORD-202507-1819,C0053,Completed,Europe,2025-07-05,3750.19,351,950.81
ORD-202507-1820,C0024,Completed,North America,2025-07-20,8479.29,38,1258.71
ORD-202507-1821,C0437,Completed,Europe,2025-07-20,5203.39,315,811.61
ORD-202507-1822,C0407,Completed,LATAM,2025-07-11,5437.77,81,543.23
ORD-202507-1823,C0476,Pending,North America,2025-07-13,2956,56,0
ORD-202508-1824,C0078,Completed,Asia,2025-08-18,5719,19,0
ORD-202508-1825,C0314,Completed,Asia,2025-08-05,14212.04,80,2267.96
ORD-202508-1826,C0046,Completed,Asia,2025-08-19,9113.48,49,935.52
ORD-202508-1827,C0320,Completed,North America,2025-08-21,2071.61,114,242.39
ORD-202508-1828,C0134,Pending,Asia,2025-08-14,1845.77,102,256.23
ORD-202508-1829,C0142,Completed,Asia,2025-08-24,1029.36,45,115.64
ORD-202508-1830,C0046,Completed,Asia,2025-08-10,4431.2,70,138.8
ORD-202508-1831,C0318,Completed,Asia,2025-08-01,6954.81,47,1042.19
ORD-202508-1832,C0337,Completed,Europe,2025-08-08,7719.47,317,1397.53
ORD-202508-1833,C0027,Completed,LATAM,2025-08-01,21769.49,110,3340.51
ORD-202508-1834,C0388,Pending,North America,2025-08-24,528.47,67,38.53
ORD-202508-1835,C0213,Completed,Europe,2025-08-01,13297.03,255,1857.97
ORD-202508-1836,C0480,Completed,North America,2025-08-11,728.78,60,81.22
ORD-202508-1837,C0089,Cancelled,Europe,2025-08-09,3688.85,326,437.15
ORD-202508-1838,C0333,Completed,Europe,2025-08-08,2108.23,299,640.77
ORD-202508-1839,C0129,Pending,Europe,2025-08-20,8168.61,264,1145.39
ORD-202508-1840,C0163,Completed,LATAM,2025-08-03,6394,44,0
ORD-202508-1841,C0219,Completed,LATAM,2025-08-19,9517.14,21,853.86
ORD-202508-1842,C0382,Completed,Asia,2025-08-06,857.93,106,48.07
ORD-202508-1843,C0263,Completed,LATAM,2025-08-11,13243,43,0
ORD-202508-1844,C0181,Completed,Europe,2025-08-24,4950.92,365,2314.08
ORD-202508-1845,C0231,Completed,LATAM,2025-08-06,5156.29,22,865.71
ORD-202508-1846,C0218,Completed,Asia,2025-08-13,6105.73,59,753.27
ORD-202508-1847,C0117,Completed,Europe,2025-08-21,20601.09,191,3739.91
ORD-202508-1848,C0485,Completed,Europe,2025-08-08,5347.47,339,691.53
ORD-202508-1849,C0057,Completed,Europe,2025-08-09,5814.71,273,2108.29
ORD-202508-1850,C0115,Completed,LATAM,2025-08-13,18667,67,0
ORD-202508-1851,C0330,Completed,Asia,2025-08-24,394,94,0
ORD-202508-1852,C0194,Completed,Asia,2025-08-02,11078.66,80,51.34
ORD-202508-1853,C0005,Completed,Europe,2025-08-28,21490.06,331,8140.94
ORD-202508-1854,C0483,Completed,LATAM,2025-08-08,5890.53,36,645.47
ORD-202508-1855,C0175,Completed,LATAM,2025-08-14,19857.55,75,617.45
ORD-202508-1856,C0364,Completed,North America,2025-08-11,378,78,0
ORD-202508-1857,C0214,Pending,Asia,2025-08-04,3666,66,0
ORD-202509-1858,C0079,Completed,LATAM,2025-09-09,9576,76,0
ORD-202509-1859,C0335,Completed,LATAM,2025-09-25,1931,31,0
ORD-202509-1860,C0283,Pending,LATAM,2025-09-16,3579.31,96,116.69
ORD-202509-1861,C0189,Completed,Europe,2025-09-16,8964.79,405,1790.21
ORD-202509-1862,C0028,Completed,North America,2025-09-23,5867.48,96,78.52
ORD-202509-1863,C0194,Completed,Asia,2025-09-05,3195.58,58,212.42
ORD-202509-1864,C0117,Completed,Europe,2025-09-24,5656.56,228,1321.44
ORD-202509-1865,C0177,Completed,Europe,2025-09-10,14151.16,416,7364.84
ORD-202509-1866,C0297,Completed,Europe,2025-09-07,9085.96,378,2042.04
ORD-202509-1867,C0075,Completed,LATAM,2025-09-07,5509.31,93,683.69
ORD-202509-1868,C0266,Completed,Asia,2025-09-14,15290,40,0
ORD-202509-1869,C0272,Completed,North America,2025-09-24,5835.14,28,192.86
ORD-202509-1870,C0367,Completed,LATAM,2025-09-13,6326.85,62,335.15
ORD-202509-1871,C0356,Completed,North America,2025-09-27,4847.83,32,134.17
ORD-202509-1872,C0371,Completed,LATAM,2025-09-19,7918,18,0
ORD-202509-1873,C0369,Cancelled,Europe,2025-09-19,27380.72,232,5201.28
ORD-202509-1874,C0438,Completed,Asia,2025-09-04,297.65,84,36.35
ORD-202509-1875,C0287,Completed,LATAM,2025-09-20,14455,55,0
ORD-202509-1876,C0056,Completed,North America,2025-09-25,309.11,18,8.89
ORD-202509-1877,C0078,Pending,Asia,2025-09-28,5844.5,59,364.5
ORD-202509-1878,C0066,Completed,Asia,2025-09-17,7152,52,0
ORD-202509-1879,C0158,Completed,Asia,2025-09-10,1313,63,0
ORD-202509-1880,C0307,Completed,LATAM,2025-09-25,16107.36,38,2630.64
ORD-202509-1881,C0109,Completed,Europe,2025-09-19,6326.87,354,1927.13
ORD-202509-1882,C0419,Completed,LATAM,2025-09-24,10353,53,0
ORD-202509-1883,C0431,Completed,LATAM,2025-09-18,23798,98,0
ORD-202509-1884,C0053,Pending,Europe,2025-09-18,2325.48,373,497.52
ORD-202509-1885,C0171,Completed,LATAM,2025-09-04,2847,47,0
ORD-202509-1886,C0169,Completed,Europe,2025-09-12,16880.91,366,2285.09
ORD-202509-1887,C0346,Completed,Asia,2025-09-10,11391.07,41,1849.93
ORD-202510-1888,C0114,Pending,Asia,2025-10-23,7374.83,55,730.17
ORD-202510-1889,C0379,Completed,LATAM,2025-10-13,8323,23,0
ORD-202510-1890,C0065,Completed,Europe,2025-10-04,2503.51,317,313.49
ORD-202510-1891,C0035,Completed,LATAM,2025-10-05,21343.02,45,2151.98
ORD-202510-1892,C0476,Completed,North America,2025-10-16,4109,109,0
ORD-202510-1893,C0063,Completed,LATAM,2025-10-12,5130.84,28,847.16
ORD-202510-1894,C0002,Completed,Asia,2025-10-04,3572.3,76,103.7
ORD-202510-1895,C0036,Completed,North America,2025-10-11,320.09,83,12.91
ORD-202510-1896,C0452,Completed,North America,2025-10-24,5257.58,68,460.42
ORD-202510-1897,C0312,Cancelled,North America,2025-10-04,4592.67,23,630.33
ORD-202510-1898,C0183,Cancelled,LATAM,2025-10-19,4193.26,55,611.74
ORD-202510-1899,C0320,Completed,North America,2025-10-08,2000.84,40,289.16
ORD-202510-1900,C0384,Cancelled,North America,2025-10-22,3873.22,87,663.78
ORD-202510-1901,C0435,Completed,LATAM,2025-10-02,2448,98,0
ORD-202510-1902,C0380,Completed,North America,2025-10-07,4549,49,0
ORD-202510-1903,C0184,Completed,North America,2025-10-02,16058.33,54,1195.67
ORD-202510-1904,C0121,Pending,Europe,2025-10-12,12049.41,243,1543.59
ORD-202510-1905,C0137,Completed,Europe,2025-10-15,8167.58,276,4058.42
ORD-202510-1906,C0062,Pending,Asia,2025-10-06,17122.02,40,417.98
ORD-202510-1907,C0388,Completed,North America,2025-10-14,1744.65,99,204.35
ORD-202510-1908,C0050,Completed,Asia,2025-10-20,17240.77,68,1127.23
ORD-202510-1909,C0068,Completed,North America,2025-10-04,347.42,108,10.58
ORD-202510-1910,C0478,Completed,Asia,2025-10-03,23742,92,0
ORD-202510-1911,C0262,Pending,Asia,2025-10-10,1791,91,0
ORD-202510-1912,C0292,Completed,North America,2025-10-03,7244.34,76,1131.66
ORD-202510-1913,C0329,Completed,Europe,2025-10-16,926.18,284,157.82
ORD-202510-1914,C0344,Completed,North America,2025-10-05,9219,19,0
ORD-202510-1915,C0055,Completed,LATAM,2025-10-05,12506,56,0
ORD-202510-1916,C0385,Completed,Europe,2025-10-10,2000.94,300,499.06
ORD-202510-1917,C0051,Completed,LATAM,2025-10-16,5035,35,0
ORD-202510-1918,C0430,Completed,Asia,2025-10-09,3852,52,0
ORD-202510-1919,C0385,Completed,Europe,2025-10-27,7596.19,312,3115.81
ORD-202510-1920,C0327,Cancelled,LATAM,2025-10-01,11275.38,40,764.62
ORD-202510-1921,C0176,Completed,North America,2025-10-04,15477,27,0
ORD-202510-1922,C0247,Completed,LATAM,2025-10-16,4053.87,94,340.13
ORD-202510-1923,C0144,Completed,North America,2025-10-25,7271.09,49,727.91
ORD-202510-1924,C0279,Completed,LATAM,2025-10-04,10952,102,0
ORD-202510-1925,C0018,Completed,Asia,2025-10-28,15944,44,0
ORD-202510-1926,C0291,Completed,LATAM,2025-10-03,2858.97,34,425.03
ORD-202510-1927,C0156,Completed,North America,2025-10-12,12057,57,0
ORD-202510-1928,C0426,Completed,Asia,2025-10-20,17453,53,0
ORD-202510-1929,C0336,Completed,North America,2025-10-10,851.59,34,82.41
ORD-202510-1930,C0275,Completed,LATAM,2025-10-17,6824.86,36,811.14
ORD-202510-1931,C0115,Pending,LATAM,2025-10-21,15561,111,0
ORD-202510-1932,C0372,Completed,North America,2025-10-02,7141,91,0
ORD-202510-1933,C0037,Completed,Europe,2025-10-20,2200.08,266,915.92
ORD-202510-1934,C0289,Pending,Europe,2025-10-08,13360.76,361,6250.24
ORD-202510-1935,C0303,Completed,LATAM,2025-10-26,467,67,0
ORD-202510-1936,C0409,Completed,Europe,2025-10-26,2126.99,408,681.01
ORD-202510-1937,C0079,Completed,LATAM,2025-10-14,11567.51,92,124.49
ORD-202510-1938,C0277,Completed,Europe,2025-10-10,8516.62,276,3209.38
ORD-202510-1939,C0156,Pending,North America,2025-10-16,7318,18,0
ORD-202510-1940,C0131,Completed,LATAM,2025-10-25,2235.16,68,282.84
ORD-202510-1941,C0385,Completed,Europe,2025-10-15,4025.72,211,2035.28
ORD-202510-1942,C0188,Completed,North America,2025-10-16,3953,53,0
ORD-202510-1943,C0124,Completed,North America,2025-10-13,20907,57,0
ORD-202510-1944,C0305,Completed,Europe,2025-10-15,2955.28,378,422.72
ORD-202510-1945,C0376,Completed,North America,2025-10-16,6285.45,52,166.55
ORD-202510-1946,C0477,Completed,Europe,2025-10-17,2083.27,330,446.73
ORD-202510-1947,C0310,Cancelled,Asia,2025-10-05,21363,113,0
ORD-202510-1948,C0261,Completed,Europe,2025-10-04,3456.84,271,1514.16
ORD-202510-1949,C0150,Completed,Asia,2025-10-07,11724,24,0
ORD-202510-1950,C0465,Completed,Europe,2025-10-25,2751.93,272,320.07
ORD-202510-1951,C0429,Completed,Europe,2025-10-19,13874.12,416,3491.88
ORD-202510-1952,C0471,Completed,LATAM,2025-10-18,22347.27,16,3468.73
ORD-202510-1953,C0395,Completed,LATAM,2025-10-28,9916,16,0
ORD-202510-1954,C0062,Completed,Asia,2025-10-08,12054.91,57,402.09
ORD-202510-1955,C0015,Completed,LATAM,2025-10-13,520,70,0
ORD-202510-1956,C0131,Completed,LATAM,2025-10-22,18255,55,0
ORD-202511-1957,C0458,Completed,Asia,2025-11-13,275,75,0
ORD-202511-1958,C0192,Completed,North America,2025-11-18,8861.86,43,381.14
ORD-202511-1959,C0455,Completed,LATAM,2025-11-02,2194.45,59,264.55
ORD-202511-1960,C0005,Completed,Europe,2025-11-07,5325.32,267,941.68
ORD-202511-1961,C0118,Completed,Asia,2025-11-14,1119.06,19,149.94
ORD-202511-1962,C0369,Completed,Europe,2025-11-24,4118.78,366,1447.22
ORD-202511-1963,C0284,Completed,North America,2025-11-26,2413.56,31,67.44
ORD-202511-1964,C0258,Completed,Asia,2025-11-18,3186.94,99,62.06
ORD-202511-1965,C0162,Completed,Asia,2025-11-21,3778.47,57,578.53
ORD-202511-1966,C0136,Pending,North America,2025-11-05,13532.23,99,1566.77
ORD-202511-1967,C0055,Completed,LATAM,2025-11-14,17496.99,86,1489.01
ORD-202511-1968,C0179,Completed,LATAM,2025-11-17,9077,77,0
ORD-202511-1969,C0458,Completed,Asia,2025-11-06,1012.13,70,7.87
ORD-202511-1970,C0352,Completed,North America,2025-11-04,9335.49,91,1605.51
ORD-202511-1971,C0035,Cancelled,LATAM,2025-11-23,14393,43,0
ORD-202511-1972,C0266,Completed,Asia,2025-11-15,3630,30,0
ORD-202511-1973,C0178,Completed,Asia,2025-11-10,8860,110,0
ORD-202511-1974,C0165,Completed,Europe,2025-11-18,7668.76,415,1746.24
ORD-202511-1975,C0402,Pending,Asia,2025-11-20,1562.26,86,73.74
ORD-202511-1976,C0455,Completed,LATAM,2025-11-28,9456,56,0
ORD-202511-1977,C0283,Completed,LATAM,2025-11-12,29654.23,72,2867.77
ORD-202511-1978,C0262,Completed,Asia,2025-11-10,8853.98,45,341.02
ORD-202511-1979,C0494,Pending,Asia,2025-11-13,13843.58,24,1730.42
ORD-202511-1980,C0133,Completed,Europe,2025-11-27,20484.41,382,5797.59
ORD-202511-1981,C0196,Completed,North America,2025-11-06,4501,51,0
ORD-202511-1982,C0200,Completed,North America,2025-11-14,1459.03,108,48.97
ORD-202511-1983,C0029,Completed,Europe,2025-11-16,17418.77,348,4329.23
ORD-202511-1984,C0268,Pending,North America,2025-11-06,6110.48,69,958.52
ORD-202511-1985,C0476,Completed,North America,2025-11-08,2205.58,106,300.42
ORD-202511-1986,C0415,Completed,LATAM,2025-11-21,9318,18,0
ORD-202511-1987,C0377,Completed,Europe,2025-11-12,7791,319,2378
ORD-202511-1988,C0225,Completed,Europe,2025-11-09,16369.12,251,7381.88
ORD-202511-1989,C0109,Completed,Europe,2025-11-01,13389.44,183,4043.56
ORD-202511-1990,C0289,Completed,Europe,2025-11-11,1149.39,283,133.61
ORD-202511-1991,C0284,Cancelled,North America,2025-11-20,9930,30,0
ORD-202511-1992,C0145,Completed,Europe,2025-11-21,3568.39,290,1521.61
ORD-202511-1993,C0259,Completed,LATAM,2025-11-02,16212.33,98,1785.67
ORD-202511-1994,C0424,Completed,North America,2025-11-03,8534,34,0
ORD-202511-1995,C0038,Completed,Asia,2025-11-19,313.92,40,26.08
ORD-202511-1996,C0377,Completed,Europe,2025-11-07,5207.72,381,2323.28
ORD-202511-1997,C0245,Completed,Europe,2025-11-04,11748.84,418,1869.16
ORD-202511-1998,C0184,Pending,North America,2025-11-02,11706.61,29,822.39
ORD-202511-1999,C0451,Completed,LATAM,2025-11-12,17655,55,0
ORD-202511-2000,C0456,Cancelled,North America,2025-11-03,4241.15,87,645.85
ORD-202511-2001,C0199,Completed,LATAM,2025-11-04,2952.28,25,172.72
ORD-202511-2002,C0055,Completed,LATAM,2025-11-16,3533.53,58,424.47
ORD-202511-2003,C0245,Pending,Europe,2025-11-16,6945.33,380,884.67
ORD-202511-2004,C0427,Completed,LATAM,2025-11-14,4958,108,0
ORD-202511-2005,C0452,Completed,North America,2025-11-03,6414,114,0
ORD-202511-2006,C0050,Completed,Asia,2025-11-21,12181,31,0
ORD-202511-2007,C0400,Completed,North America,2025-11-25,4825,25,0
ORD-202511-2008,C0334,Completed,Asia,2025-11-21,15469,69,0
ORD-202511-2009,C0255,Completed,LATAM,2025-11-15,2344.16,20,125.84
ORD-202511-2010,C0476,Completed,North America,2025-11-01,10691,41,0
ORD-202511-2011,C0113,Completed,Europe,2025-11-06,9473.82,393,1219.18
ORD-202511-2012,C0171,Completed,LATAM,2025-11-13,2940,90,0
ORD-202511-2013,C0461,Completed,Europe,2025-11-10,5445.15,267,671.85
ORD-202511-2014,C0360,Completed,North America,2025-11-21,6741,41,0
ORD-202511-2015,C0345,Completed,Europe,2025-11-12,2881.23,384,402.77
ORD-202511-2016,C0482,Completed,Asia,2025-11-22,20054,54,0
ORD-202511-2017,C0095,Completed,LATAM,2025-11-15,3777.91,48,170.09
ORD-202511-2018,C0358,Completed,Asia,2025-11-19,10315.5,107,1091.5
ORD-202511-2019,C0037,Completed,Europe,2025-11-15,1112.93,413,200.07
ORD-202511-2020,C0255,Completed,LATAM,2025-11-04,14550.62,96,845.38
ORD-202511-2021,C0455,Completed,LATAM,2025-11-08,12978,28,0
ORD-202511-2022,C0364,Completed,North America,2025-11-01,1842.51,104,211.49
ORD-202512-2023,C0034,Completed,Asia,2025-12-05,12703,103,0
ORD-202512-2024,C0212,Completed,North America,2025-12-23,325.32,70,44.68
ORD-202512-2025,C0061,Completed,Europe,2025-12-18,16514.83,342,1827.17
ORD-202512-2026,C0066,Completed,Asia,2025-12-02,3654.45,90,235.55
ORD-202512-2027,C0072,Completed,North America,2025-12-04,9075.2,92,166.8
ORD-202512-2028,C0130,Completed,Asia,2025-12-07,4674.18,94,519.82
ORD-202512-2029,C0193,Completed,Europe,2025-12-15,3898.95,287,1388.05
ORD-202512-2030,C0267,Completed,LATAM,2025-12-26,7693.45,63,169.55
ORD-202512-2031,C0216,Completed,North America,2025-12-19,13419.16,94,574.84
ORD-202512-2032,C0253,Completed,Europe,2025-12-26,7595.61,378,1932.39
ORD-202512-2033,C0192,Pending,North America,2025-12-09,9545.95,39,493.05
ORD-202512-2034,C0359,Completed,LATAM,2025-12-27,6808.13,55,1146.87
ORD-202512-2035,C0073,Completed,Europe,2025-12-16,3154.88,374,919.12
ORD-202512-2036,C0166,Completed,Asia,2025-12-09,6298.89,78,129.11
ORD-202512-2037,C0351,Completed,LATAM,2025-12-16,505.39,108,2.61
ORD-202512-2038,C0136,Completed,North America,2025-12-15,8282.64,83,0.36
ORD-202512-2039,C0307,Completed,LATAM,2025-12-18,2480,80,0
ORD-202512-2040,C0039,Completed,LATAM,2025-12-06,4598.45,29,780.55
ORD-202512-2041,C0167,Completed,LATAM,2025-12-04,1576.63,29,52.37
ORD-202512-2042,C0296,Completed,North America,2025-12-28,344.1,47,2.9
ORD-202512-2043,C0397,Completed,Europe,2025-12-07,5333.99,266,1332.01
ORD-202512-2044,C0337,Completed,Europe,2025-12-16,603.4,219,115.6
ORD-202512-2045,C0030,Completed,Asia,2025-12-14,3235.4,105,369.6
ORD-202512-2046,C0412,Completed,North America,2025-12-10,2193.32,21,227.68
ORD-202512-2047,C0363,Completed,LATAM,2025-12-13,337.04,100,12.96
ORD-202512-2048,C0105,Completed,Europe,2025-12-09,4184.24,194,1359.76
ORD-202512-2049,C0175,Completed,LATAM,2025-12-12,1292.63,30,137.37
ORD-202512-2050,C0485,Pending,Europe,2025-12-02,4920.42,277,556.58
ORD-202512-2051,C0170,Completed,Asia,2025-12-18,7962.24,64,801.76
ORD-202512-2052,C0024,Completed,North America,2025-12-15,3007.67,72,364.33
ORD-202512-2053,C0472,Pending,North America,2025-12-06,1616,66,0
ORD-202512-2054,C0297,Cancelled,Europe,2025-12-24,4597.66,205,1757.34
ORD-202512-2055,C0388,Completed,North America,2025-12-22,9265,15,0
ORD-202512-2056,C0273,Pending,Europe,2025-12-25,702.56,397,144.44
ORD-202512-2057,C0253,Pending,Europe,2025-12-28,8499.49,350,3850.51
ORD-202512-2058,C0111,Completed,LATAM,2025-12-02,2526,76,0
ORD-202512-2059,C0269,Completed,Europe,2025-12-16,1368.42,366,397.58
ORD-202512-2060,C0167,Completed,LATAM,2025-12-17,11037,87,0
ORD-202512-2061,C0487,Completed,LATAM,2025-12-12,10648.55,95,346.45
ORD-202512-2062,C0113,Completed,Europe,2025-12-27,1006.39,208,151.61
ORD-202512-2063,C0099,Completed,LATAM,2025-12-21,7574,74,0
ORD-202512-2064,C0273,Completed,Europe,2025-12-13,1388.08,217,528.92
ORD-202512-2065,C0330,Completed,Asia,2025-12-04,1789.68,106,16.32
ORD-202512-2066,C0216,Completed,North America,2025-12-20,9922,22,0
ORD-202512-2067,C0170,Pending,Asia,2025-12-02,4041.53,95,253.47
ORD-202512-2068,C0297,Completed,Europe,2025-12-07,21274.28,407,3882.72
ORD-202512-2069,C0366,Completed,Asia,2025-12-23,27757.24,73,3065.76
ORD-202512-2070,C0265,Completed,Europe,2025-12-01,16427.43,183,3905.57
ORD-202512-2071,C0160,Completed,North America,2025-12-23,5313,63,0
ORD-202512-2072,C0489,Pending,Europe,2025-12-01,13822.97,333,1710.03
ORD-202512-2073,C0425,Completed,Europe,2025-12-25,12481.63,312,3030.37
ORD-202512-2074,C0292,Pending,North America,2025-12-22,17876.74,19,1442.26
ORD-202512-2075,C0005,Completed,Europe,2025-12-21,16549.22,428,2928.78
ORD-202512-2076,C0422,Completed,Asia,2025-12-22,871.69,47,125.31
ORD-202512-2077,C0408,Completed,North America,2025-12-21,4273.99,60,436.01
ORD-202601-2078,C0414,Completed,Asia,2026-01-13,752.11,85,82.89
ORD-202601-2079,C0005,Completed,Europe,2026-01-15,601.95,65,63.05
ORD-202601-2080,C0313,Cancelled,Europe,2026-01-14,5052,52,0
ORD-202601-2081,C0264,Completed,North America,2026-01-15,14146.38,61,114.62
ORD-202601-2082,C0470,Completed,Asia,2026-01-04,1517.1,61,143.9
ORD-202601-2083,C0372,Completed,North America,2026-01-24,4398.69,35,336.31
ORD-202601-2084,C0069,Completed,Europe,2026-01-15,3069,69,0
ORD-202601-2085,C0164,Completed,North America,2026-01-26,7744.02,93,798.98
ORD-202601-2086,C0142,Completed,Asia,2026-01-15,987,37,0
ORD-202601-2087,C0238,Completed,Asia,2026-01-25,15049.76,111,61.24
ORD-202601-2088,C0427,Completed,LATAM,2026-01-25,2517.7,104,86.3
ORD-202601-2089,C0254,Completed,Asia,2026-01-18,1712.05,72,59.95
ORD-202601-2090,C0028,Completed,North America,2026-01-27,6343.64,95,1051.36
ORD-202601-2091,C0482,Completed,Asia,2026-01-17,16802.59,56,2203.41
ORD-202601-2092,C0289,Completed,Europe,2026-01-16,3346,46,0
ORD-202601-2093,C0157,Completed,Europe,2026-01-21,1101.37,55,53.63
ORD-202601-2094,C0498,Completed,Asia,2026-01-25,17017.94,42,1374.06
ORD-202601-2095,C0183,Completed,LATAM,2026-01-01,3134.78,75,190.22
ORD-202601-2096,C0375,Completed,LATAM,2026-01-25,10392,92,0
ORD-202601-2097,C0343,Completed,LATAM,2026-01-28,8365,65,0
ORD-202601-2098,C0339,Completed,LATAM,2026-01-18,9100,100,0
ORD-202601-2099,C0227,Completed,LATAM,2026-01-07,17406.63,61,1854.37
ORD-202601-2100,C0179,Completed,LATAM,2026-01-12,4094,44,0
ORD-202601-2101,C0087,Completed,LATAM,2026-01-15,1653,53,0
ORD-202601-2102,C0459,Completed,LATAM,2026-01-07,4952,52,0
ORD-202601-2103,C0116,Completed,North America,2026-01-06,15048.93,95,1246.07
ORD-202601-2104,C0257,Completed,Europe,2026-01-05,5355.71,79,823.29
ORD-202601-2105,C0120,Completed,North America,2026-01-02,2675.39,39,213.61
ORD-202601-2106,C0155,Completed,LATAM,2026-01-14,20461,111,0
ORD-202601-2107,C0406,Completed,Asia,2026-01-26,972.03,100,77.97
ORD-202601-2108,C0457,Completed,Europe,2026-01-02,20417,17,0
ORD-202601-2109,C0007,Completed,LATAM,2026-01-14,11513.99,78,1914.01
ORD-202601-2110,C0311,Completed,LATAM,2026-01-26,20458.06,39,1480.94
ORD-202601-2111,C0070,Completed,Asia,2026-01-24,4321.16,56,634.84
ORD-202602-2112,C0352,Completed,North America,2026-02-10,6323.82,92,718.18
ORD-202602-2113,C0117,Completed,Europe,2026-02-04,2724,24,0
ORD-202602-2114,C0294,Completed,Asia,2026-02-16,637.26,94,56.74
ORD-202602-2115,C0085,Completed,Europe,2026-02-06,3400,100,0
ORD-202602-2116,C0407,Completed,LATAM,2026-02-09,7211,111,0
ORD-202602-2117,C0463,Completed,LATAM,2026-02-17,11751,51,0
ORD-202602-2118,C0498,Completed,Asia,2026-02-13,4004,104,0
ORD-202602-2119,C0079,Cancelled,LATAM,2026-02-19,10033,33,0
ORD-202602-2120,C0002,Completed,Asia,2026-02-02,13398,48,0
ORD-202602-2121,C0482,Completed,Asia,2026-02-17,12529.46,27,2197.54
ORD-202602-2122,C0184,Pending,North America,2026-02-11,8462.09,106,143.91
ORD-202602-2123,C0484,Pending,North America,2026-02-07,4866.63,110,143.37
ORD-202602-2124,C0285,Completed,Europe,2026-02-20,14678,28,0
ORD-202602-2125,C0127,Completed,LATAM,2026-02-08,2989,89,0
ORD-202602-2126,C0259,Completed,LATAM,2026-02-18,2743.25,15,271.75
ORD-202602-2127,C0459,Completed,LATAM,2026-02-23,8883,83,0
ORD-202602-2128,C0152,Completed,North America,2026-02-18,3020.41,32,461.59
ORD-202602-2129,C0113,Completed,Europe,2026-02-12,2907.53,53,45.47
ORD-202602-2130,C0128,Completed,North America,2026-02-27,3857.89,110,602.11
ORD-202602-2131,C0012,Completed,North America,2026-02-03,13461.35,27,1565.65
ORD-202602-2132,C0254,Completed,Asia,2026-02-18,10179,29,0
ORD-202602-2133,C0324,Completed,North America,2026-02-05,4397,97,0
ORD-202602-2134,C0233,Completed,Europe,2026-02-22,8686,36,0
ORD-202602-2135,C0304,Completed,North America,2026-02-04,854.28,49,44.72
ORD-202602-2136,C0120,Completed,North America,2026-02-27,18079,79,0
ORD-202602-2137,C0387,Completed,LATAM,2026-02-18,4652,52,0
ORD-202602-2138,C0385,Completed,Europe,2026-02-24,16026,26,0
ORD-202602-2139,C0498,Completed,Asia,2026-02-15,7231,81,0
ORD-202602-2140,C0265,Completed,Europe,2026-02-04,5284,34,0
ORD-202602-2141,C0098,Completed,Asia,2026-02-13,15345,45,0
ORD-202602-2142,C0239,Completed,LATAM,2026-02-17,1380.08,104,173.92
ORD-202602-2143,C0220,Completed,North America,2026-02-10,8579.47,25,145.53
ORD-202602-2144,C0362,Completed,Asia,2026-02-23,5936,86,0
ORD-202602-2145,C0281,Completed,Europe,2026-02-25,17922,72,0
ORD-202602-2146,C0003,Completed,LATAM,2026-02-12,9720.07,83,112.93
ORD-202602-2147,C0483,Cancelled,LATAM,2026-02-09,4858.81,98,139.19
ORD-202602-2148,C0204,Completed,North America,2026-02-26,4849.23,61,511.77
ORD-202602-2149,C0395,Completed,LATAM,2026-02-06,16934,34,0
ORD-202603-2150,C0421,Completed,Europe,2026-03-24,4292,92,0
ORD-202603-2151,C0173,Completed,Europe,2026-03-09,20336.42,57,1920.58
ORD-202603-2152,C0474,Completed,Asia,2026-03-07,30994,44,0
ORD-202603-2153,C0148,Pending,North America,2026-03-16,7308.32,73,614.68
ORD-202603-2154,C0082,Completed,Asia,2026-03-11,5276.86,108,131.14
ORD-202603-2155,C0345,Completed,Europe,2026-03-11,3877.43,68,290.57
ORD-202603-2156,C0229,Completed,Europe,2026-03-09,9564.6,26,461.4
ORD-202603-2157,C0382,Completed,Asia,2026-03-14,641.69,77,35.31
ORD-202603-2158,C0103,Cancelled,LATAM,2026-03-27,428.6,41,12.4
ORD-202603-2159,C0382,Completed,Asia,2026-03-18,9106.68,111,304.32
ORD-202603-2160,C0475,Completed,LATAM,2026-03-25,11706.6,81,524.4
ORD-202603-2161,C0367,Pending,LATAM,2026-03-05,17459,109,0
ORD-202603-2162,C0002,Completed,Asia,2026-03-03,292.88,23,30.12
ORD-202603-2163,C0182,Completed,Asia,2026-03-04,13195.38,47,1851.62
ORD-202603-2164,C0249,Completed,Europe,2026-03-02,5427,77,0
ORD-202603-2165,C0235,Completed,LATAM,2026-03-05,9811,61,0
ORD-202603-2166,C0483,Completed,LATAM,2026-03-22,10153.19,53,1349.81
ORD-202603-2167,C0106,Completed,Asia,2026-03-12,1631,31,0
ORD-202603-2168,C0458,Completed,Asia,2026-03-12,8546.83,63,1366.17
